datetime,globalrad_1m[w/m^2],globalrad_3m[w/m^2],globalrad_7m[w/m^2],globalrad_13m[w/m^2]
2025-02-28 01:45:00,-5.526193,-5.36182,-5.36182,-5.526193
2025-02-28 02:00:00,-5.526193,-5.526193,-5.526193,-5.197448
2025-02-28 02:15:00,-5.36182,-5.197448,-5.36182,-5.36182
2025-02-28 02:30:00,-5.36182,-5.526193,-5.36182,-5.36182
2025-02-28 02:45:00,-5.526193,-5.197448,-5.197448,-5.36182
2025-02-28 03:00:00,-5.197448,-5.36182,-5.197448,-5.197448
2025-02-28 03:15:00,-5.36182,-5.526193,-5.526193,-5.36182
2025-02-28 03:30:00,-5.526193,-5.690565,-5.526193,-5.526193
2025-02-28 03:45:00,-5.36182,-5.36182,-5.197448,-5.526193
2025-02-28 04:00:00,-5.197448,-5.526193,-5.197448,-5.690565
2025-02-28 04:15:00,-5.36182,-5.36182,-5.36182,-5.197448
2025-02-28 04:30:00,-5.197448,-5.36182,-5.526193,-5.526193
2025-02-28 04:45:00,-5.197448,-5.36182,-5.197448,-5.690565
2025-02-28 05:00:00,-5.197448,-5.197448,-4.868703,-5.526193
2025-02-28 05:15:00,-5.526193,-5.197448,-5.526193,-5.690565
2025-02-28 05:30:00,-5.36182,-5.36182,-5.033075,-5.526193
2025-02-28 05:45:00,-5.197448,-5.526193,-5.36182,-5.36182
2025-02-28 06:00:00,-5.526193,-5.033075,-5.36182,-5.197448
2025-02-28 06:15:00,-5.526193,-5.197448,-4.70433,-5.197448
2025-02-28 06:30:00,-5.197448,-5.033075,-5.36182,-5.197448
2025-02-28 06:45:00,-5.197448,-5.033075,-5.033075,-4.375585
2025-02-28 07:00:00,-4.868703,-3.882468,-2.896233,-1.416881
2025-02-28 07:15:00,-0.430646,7.130488,11.732917,12.55478
2025-02-28 07:30:00,1.706196,13.541014,17.157209,15.677857
2025-02-28 07:45:00,3.021176,19.129679,25.540205,29.1564
2025-02-28 08:00:00,4.007411,19.294051,28.992027,32.772594
2025-02-28 08:15:00,5.322391,21.102148,44.936157,41.977453
2025-02-28 08:30:00,6.801743,25.21146,68.605794,52.826036
2025-02-28 08:45:00,8.938585,42.634943,160.983125,61.537777
2025-02-28 09:00:00,11.404172,89.152353,60.551542,127.45114
2025-02-28 09:15:00,15.020367,76.3313,85.864903,105.5896
2025-02-28 09:30:00,18.800934,44.936157,126.464905,96.713487
2025-02-28 09:45:00,17.157209,51.511056,70.742636,115.123204
2025-02-28 10:00:00,18.143444,76.824417,79.618749,109.370167
2025-02-28 10:15:00,20.773403,71.400126,327.163697,137.477861
2025-02-28 10:30:00,20.115913,71.564498,94.412272,174.790412
2025-02-28 10:45:00,21.102148,63.674619,242.018755,157.36693
2025-02-28 11:00:00,22.252756,70.413891,156.05195,151.449521
2025-02-28 11:15:00,24.718343,82.577454,348.039001,216.376649
2025-02-28 11:30:00,14.527249,89.974215,131.724824,188.268955
2025-02-28 11:45:00,5.486763,34.909436,56.113485,73.372595
2025-02-28 12:00:00,45.429275,407.04872,278.345072,432.526453
2025-02-28 12:15:00,31.457614,120.218751,302.83657,307.110255
2025-02-28 12:30:00,28.992027,200.596891,247.771791,246.621184
2025-02-28 12:45:00,33.923201,113.972597,380.256006,355.92888
2025-02-28 13:00:00,28.334537,80.440612,245.141832,325.3556
2025-02-28 13:15:00,21.759638,64.003364,135.341018,158.68191
2025-02-28 13:30:00,25.047088,64.496482,117.753164,150.956404
2025-02-28 13:45:00,21.595266,55.949113,106.575835,136.984743
2025-02-28 14:00:00,18.965306,53.976643,194.515109,148.326444
2025-02-28 14:15:00,18.965306,56.770975,123.999318,178.899724
2025-02-28 14:30:00,15.020367,43.621177,88.823608,137.806606
2025-02-28 14:45:00,17.157209,46.908627,89.152353,202.076243
2025-02-28 15:00:00,11.075427,33.594456,66.468951,119.068143
2025-02-28 15:15:00,18.472189,49.702959,91.453568,172.65357
2025-02-28 15:30:00,13.047897,38.032513,69.263283,139.614703
2025-02-28 15:45:00,9.596075,30.635752,56.44223,133.697294
2025-02-28 16:00:00,9.760448,31.950732,59.400935,141.915917
2025-02-28 16:15:00,10.089192,30.800124,55.291623,120.383123
2025-02-28 16:30:00,7.623605,25.21146,49.538586,195.172599
2025-02-28 16:45:00,1.706196,11.568545,27.019557,62.35964
2025-02-28 17:00:00,-0.595018,5.651136,15.184739,39.511865
2025-02-28 17:15:00,2.199314,13.047897,24.389598,58.579073
2025-02-28 17:30:00,1.213079,10.58231,21.759638,50.196076
2025-02-28 17:45:00,-0.923763,5.322391,13.047897,37.868141
2025-02-28 18:00:00,-2.238743,1.706196,6.801743,26.52644
2025-02-28 18:15:00,-4.539958,-3.38935,-2.074371,0.555589
2025-02-28 18:30:00,-5.197448,-5.197448,-4.868703,-4.539958
2025-02-28 18:45:00,-5.197448,-5.197448,-5.36182,-5.36182
2025-02-28 19:00:00,-5.36182,-5.36182,-5.197448,-5.36182
2025-02-28 19:15:00,-5.36182,-5.36182,-5.033075,-5.197448
2025-02-28 19:30:00,-5.197448,-5.197448,-5.36182,-5.197448
2025-02-28 19:45:00,-5.197448,-5.197448,-5.197448,-5.033075
2025-02-28 20:00:00,-5.197448,-5.36182,-5.36182,-5.36182
2025-02-28 20:15:00,-5.197448,-5.526193,-5.526193,-5.36182
2025-02-28 20:30:00,-5.36182,-5.197448,-5.526193,-5.526193
2025-02-28 20:45:00,-5.526193,-5.526193,-5.36182,-5.526193
2025-02-28 21:00:00,-5.197448,-5.526193,-5.197448,-5.36182
2025-02-28 21:15:00,-5.36182,-5.033075,-5.526193,-5.197448
2025-02-28 21:30:00,-5.36182,-5.36182,-5.526193,-5.690565
2025-02-28 21:45:00,-5.197448,-5.526193,-5.526193,-5.690565
2025-02-28 22:00:00,-5.526193,-5.197448,-5.36182,-5.197448
2025-02-28 22:15:00,-5.197448,-5.197448,-5.197448,-5.526193
2025-02-28 22:30:00,-5.197448,-5.526193,-5.033075,-5.197448
2025-02-28 22:45:00,-5.36182,-5.526193,-5.526193,-5.197448
2025-02-28 23:00:00,-5.36182,-5.197448,-5.36182,-5.197448
2025-02-28 23:15:00,-5.36182,-5.197448,-5.033075,-5.197448
2025-02-28 23:30:00,-5.197448,-5.526193,-5.690565,-5.197448
2025-02-28 23:45:00,-5.197448,-5.033075,-5.197448,-5.36182
